Query date	Label	ID	Origin	Destination	Date	Price	Flight number	Flight string	Price Updated
2022-10-24 00:12:13	Palma	10	PSA	PMI	2023-04-20T06:05:00	51.99	FR1485	FR~1485~ ~~PSA~04/20/2023 06:05~PMI~04/20/2023 07:45~~	1666501596000
2022-10-24 00:12:13	Palma	11	PMI	PSA	2023-04-27T08:20:00	59.99	FR1486	FR~1486~ ~~PMI~04/27/2023 08:20~PSA~04/27/2023 10:00~~	1666360216000
2022-10-25 00:12:19	Navidad	1	PSA	TFS	2022-12-29T11:45:00	300.49	FR7476	FR~7476~ ~~PSA~12/29/2022 11:45~TFS~12/29/2022 15:15~~	1666597060000
2022-10-25 00:12:19	Navidad	2	PSA	TFS	2022-12-31T06:55:00	260.79	FR7476	FR~7476~ ~~PSA~12/31/2022 06:55~TFS~12/31/2022 10:25~~	1666629915000
2022-10-25 00:12:19	Navidad	3	TFS	PSA	2023-01-05T15:50:00	260.79	FR7477	FR~7477~ ~~TFS~01/05/2023 15:50~PSA~01/05/2023 21:00~~	1666596905000
2022-10-25 00:12:19	Navidad	4	TFS	PSA	2023-01-07T11:00:00	417.21	FR7477	FR~7477~ ~~TFS~01/07/2023 11:00~PSA~01/07/2023 16:10~~	1666596663000
2022-10-25 00:12:19	Navidad	5	TFS	PSA	2023-01-09T10:15:00	310.91	FR7477	FR~7477~ ~~TFS~01/09/2023 10:15~PSA~01/09/2023 15:25~~	1666597086000
2022-10-25 00:12:19	Palma	6	PSA	PMI	2023-04-03T08:00:00	69.99	FR1485	FR~1485~ ~~PSA~04/03/2023 08:00~PMI~04/03/2023 09:40~~	1666573937000
2022-10-25 00:12:19	Palma	7	PMI	PSA	2023-04-10T10:15:00	126.99	FR1486	FR~1486~ ~~PMI~04/10/2023 10:15~PSA~04/10/2023 11:55~~	1666554439000
2022-10-25 00:12:19	Palma	8	PSA	PMI	2023-04-06T06:05:00	80.99	FR1485	FR~1485~ ~~PSA~04/06/2023 06:05~PMI~04/06/2023 07:45~~	1666098701000
2022-10-25 00:12:19	Palma	9	PMI	PSA	2023-04-13T08:20:00	93.99	FR1486	FR~1486~ ~~PMI~04/13/2023 08:20~PSA~04/13/2023 10:00~~	1666098672000
2022-10-25 00:12:19	Palma	10	PSA	PMI	2023-04-20T06:05:00	51.99	FR1485	FR~1485~ ~~PSA~04/20/2023 06:05~PMI~04/20/2023 07:45~~	1666501596000
2022-10-25 00:12:19	Palma	11	PMI	PSA	2023-04-27T08:20:00	59.99	FR1486	FR~1486~ ~~PMI~04/27/2023 08:20~PSA~04/27/2023 10:00~~	1666360216000
2022-10-26 00:12:18	Navidad	1	PSA	TFS	2022-12-29T11:45:00	279.49	FR7476	FR~7476~ ~~PSA~12/29/2022 11:45~TFS~12/29/2022 15:15~~	1666715078000
2022-10-26 00:12:18	Navidad	2	PSA	TFS	2022-12-31T06:55:00	262.39	FR7476	FR~7476~ ~~PSA~12/31/2022 06:55~TFS~12/31/2022 10:25~~	1666683709000
2022-10-26 00:12:18	Navidad	3	TFS	PSA	2023-01-05T15:50:00	262.39	FR7477	FR~7477~ ~~TFS~01/05/2023 15:50~PSA~01/05/2023 21:00~~	1666683826000
2022-10-26 00:12:18	Navidad	4	TFS	PSA	2023-01-07T11:00:00	391.86	FR7477	FR~7477~ ~~TFS~01/07/2023 11:00~PSA~01/07/2023 16:10~~	1666715076000
2022-10-26 00:12:18	Navidad	5	TFS	PSA	2023-01-09T10:15:00	310.91	FR7477	FR~7477~ ~~TFS~01/09/2023 10:15~PSA~01/09/2023 15:25~~	1666682741000
2022-10-26 00:12:18	Palma	6	PSA	PMI	2023-04-03T08:00:00	69.99	FR1485	FR~1485~ ~~PSA~04/03/2023 08:00~PMI~04/03/2023 09:40~~	1666573937000
2022-10-26 00:12:18	Palma	7	PMI	PSA	2023-04-10T10:15:00	126.99	FR1486	FR~1486~ ~~PMI~04/10/2023 10:15~PSA~04/10/2023 11:55~~	1666554439000
2022-10-26 00:12:18	Palma	8	PSA	PMI	2023-04-06T06:05:00	80.99	FR1485	FR~1485~ ~~PSA~04/06/2023 06:05~PMI~04/06/2023 07:45~~	1666098701000
2022-10-26 00:12:18	Palma	9	PMI	PSA	2023-04-13T08:20:00	93.99	FR1486	FR~1486~ ~~PMI~04/13/2023 08:20~PSA~04/13/2023 10:00~~	1666098672000
2022-10-26 00:12:18	Palma	10	PSA	PMI	2023-04-20T06:05:00	51.99	FR1485	FR~1485~ ~~PSA~04/20/2023 06:05~PMI~04/20/2023 07:45~~	1666501596000
2022-10-26 00:12:18	Palma	11	PMI	PSA	2023-04-27T08:20:00	59.99	FR1486	FR~1486~ ~~PMI~04/27/2023 08:20~PSA~04/27/2023 10:00~~	1666360216000
2022-10-26 00:12:18	PMI verano	14	PSA	PMI	2023-08-28T08:00:00	109.99	FR1485	FR~1485~ ~~PSA~08/28/2023 08:00~PMI~08/28/2023 09:40~~	1666729600000
2022-10-26 00:12:18	PMI verano	15	PMI	PSA	2023-09-04T10:15:00	126.99	FR1486	FR~1486~ ~~PMI~09/04/2023 10:15~PSA~09/04/2023 11:55~~	1666528314000
2022-10-26 00:12:18	PMI verano	16	PSA	PMI	2023-09-04T08:00:00	108.99	FR1485	FR~1485~ ~~PSA~09/04/2023 08:00~PMI~09/04/2023 09:40~~	1666555420000
2022-10-26 00:12:18	PMI verano	17	PMI	PSA	2023-09-11T10:15:00	93.99	FR1486	FR~1486~ ~~PMI~09/11/2023 10:15~PSA~09/11/2023 11:55~~	1666099576000
2022-10-26 00:12:18	TFS verano	18	PSA	TFS	2023-07-26T11:30:00	143.99	FR7476	FR~7476~ ~~PSA~07/26/2023 11:30~TFS~07/26/2023 15:05~~	1666098708000
2022-10-26 00:12:18	TFS verano	19	PSA	TFS	2023-08-02T11:30:00	143.99	FR7476	FR~7476~ ~~PSA~08/02/2023 11:30~TFS~08/02/2023 15:05~~	1666100497000
2022-10-26 00:12:18	TFS verano	20	PSA	TFS	2023-08-23T11:30:00	143.99	FR7476	FR~7476~ ~~PSA~08/23/2023 11:30~TFS~08/23/2023 15:05~~	1666099607000
2022-10-26 00:12:18	TFS verano	21	TFS	PSA	2023-08-16T15:40:00	126.99	FR7477	FR~7477~ ~~TFS~08/16/2023 15:40~PSA~08/16/2023 20:40~~	1666099722000
2022-10-26 00:12:18	TFS verano	22	TFS	PSA	2023-08-23T15:40:00	163.99	FR7477	FR~7477~ ~~TFS~08/23/2023 15:40~PSA~08/23/2023 20:40~~	1666099721000
2022-10-26 00:12:18	TFS verano	23	TFS	PSA	2023-09-06T15:40:00	163.99	FR7477	FR~7477~ ~~TFS~09/06/2023 15:40~PSA~09/06/2023 20:40~~	1666099720000
2022-10-26 00:12:18	TFS verano	24	TFS	PSA	2023-08-09T15:40:00	126.99	FR7477	FR~7477~ ~~TFS~08/09/2023 15:40~PSA~08/09/2023 20:40~~	1666099720000
2022-10-27 00:12:18	Navidad	1	PSA	TFS	2022-12-29T11:45:00	289.99	FR7476	FR~7476~ ~~PSA~12/29/2022 11:45~TFS~12/29/2022 15:15~~	1666796312000
2022-10-27 00:12:18	Navidad	2	PSA	TFS	2022-12-31T06:55:00	262.39	FR7476	FR~7476~ ~~PSA~12/31/2022 06:55~TFS~12/31/2022 10:25~~	1666769099000
2022-10-27 00:12:18	Navidad	3	TFS	PSA	2023-01-05T15:50:00	262.39	FR7477	FR~7477~ ~~TFS~01/05/2023 15:50~PSA~01/05/2023 21:00~~	1666769297000
2022-10-27 00:12:18	Navidad	4	TFS	PSA	2023-01-07T11:00:00	413.31	FR7477	FR~7477~ ~~TFS~01/07/2023 11:00~PSA~01/07/2023 16:10~~	1666770222000
2022-10-27 00:12:18	Navidad	5	TFS	PSA	2023-01-09T10:15:00	310.91	FR7477	FR~7477~ ~~TFS~01/09/2023 10:15~PSA~01/09/2023 15:25~~	1666768718000
2022-10-27 00:12:18	Palma	6	PSA	PMI	2023-04-03T08:00:00	69.99	FR1485	FR~1485~ ~~PSA~04/03/2023 08:00~PMI~04/03/2023 09:40~~	1666780909000
2022-10-27 00:12:18	Palma	7	PMI	PSA	2023-04-10T10:15:00	126.99	FR1486	FR~1486~ ~~PMI~04/10/2023 10:15~PSA~04/10/2023 11:55~~	1666780878000
2022-10-27 00:12:18	Palma	8	PSA	PMI	2023-04-06T06:05:00	80.99	FR1485	FR~1485~ ~~PSA~04/06/2023 06:05~PMI~04/06/2023 07:45~~	1666780906000
2022-10-27 00:12:18	Palma	9	PMI	PSA	2023-04-13T08:20:00	93.99	FR1486	FR~1486~ ~~PMI~04/13/2023 08:20~PSA~04/13/2023 10:00~~	1666780879000
2022-10-27 00:12:18	Palma	10	PSA	PMI	2023-04-20T06:05:00	51.99	FR1485	FR~1485~ ~~PSA~04/20/2023 06:05~PMI~04/20/2023 07:45~~	1666780909000
2022-10-27 00:12:18	Palma	11	PMI	PSA	2023-04-27T08:20:00	59.99	FR1486	FR~1486~ ~~PMI~04/27/2023 08:20~PSA~04/27/2023 10:00~~	1666780879000
